forecast_id,initialization_time,valid_time,region,zone,latitude,longitude,lead_day,rainfall_forecast,temperature_forecast,wind_forecast,pressure_forecast,humidity_forecast,ensemble_mean,ensemble_spread,ensemble_min,ensemble_max,spatial_variability
FCST_20240702_RAJ_D4,2024-07-02,2024-07-06,Rajasthan,Northwest,27.0238,74.2179,4,0.0,27.9,43.1,991.9,99.0,-0.0,4.33,0.0,9.5,9.8
FCST_20240702_RAJ_D5,2024-07-02,2024-07-07,Rajasthan,Northwest,27.0238,74.2179,5,0.0,26.8,39.6,990.8,98.9,-0.8,5.6,0.0,11.5,0.78
FCST_20240702_RAJ_D6,2024-07-02,2024-07-08,Rajasthan,Northwest,27.0238,74.2179,6,0.0,28.6,40.2,992.9,97.6,-2.2,6.91,0.0,13.0,2.0
FCST_20240702_RAJ_D7,2024-07-02,2024-07-09,Rajasthan,Northwest,27.0238,74.2179,7,24.2,26.0,42.8,991.6,91.4,23.9,9.14,7.4,44.0,16.86
FCST_20240702_RAJ_D8,2024-07-02,2024-07-10,Rajasthan,Northwest,27.0238,74.2179,8,29.9,28.2,39.3,993.3,93.6,35.2,13.71,10.5,65.4,8.47
FCST_20240702_RAJ_D9,2024-07-02,2024-07-11,Rajasthan,Northwest,27.0238,74.2179,9,13.2,27.4,41.6,988.1,95.7,16.1,12.31,0.0,43.2,33.33
FCST_20240702_RAJ_D10,2024-07-02,2024-07-12,Rajasthan,Northwest,27.0238,74.2179,10,0.0,26.4,40.8,991.9,99.0,1.1,12.43,0.0,28.4,11.33
FCST_20240702_ODI_D1,2024-07-02,2024-07-03,Odisha,East,20.9517,85.0985,1,59.6,26.9,42.9,991.0,98.6,59.8,4.64,51.4,70.0,14.03
FCST_20240702_ODI_D2,2024-07-02,2024-07-04,Odisha,East,20.9517,85.0985,2,35.4,27.4,42.7,990.6,95.0,35.4,4.56,27.2,45.4,17.38
FCST_20240702_ODI_D3,2024-07-02,2024-07-05,Odisha,East,20.9517,85.0985,3,137.5,26.0,42.9,992.2,95.9,134.3,11.29,114.0,159.1,126.0
FCST_20240702_ODI_D4,2024-07-02,2024-07-06,Odisha,East,20.9517,85.0985,4,14.3,27.6,41.4,992.6,99.0,15.8,6.4,4.3,29.9,5.94
FCST_20240702_ODI_D5,2024-07-02,2024-07-07,Odisha,East,20.9517,85.0985,5,19.7,28.4,42.0,990.5,99.0,19.5,8.15,4.8,37.4,9.67
FCST_20240702_ODI_D6,2024-07-02,2024-07-08,Odisha,East,20.9517,85.0985,6,218.6,27.7,40.8,987.8,91.1,215.8,21.25,177.6,262.6,120.76
FCST_20240702_ODI_D7,2024-07-02,2024-07-09,Odisha,East,20.9517,85.0985,7,43.3,26.4,40.9,991.5,93.6,42.3,10.98,22.5,66.5,12.24
FCST_20240702_ODI_D8,2024-07-02,2024-07-10,Odisha,East,20.9517,85.0985,8,38.7,28.7,40.5,988.9,99.0,35.6,60.59,0.0,168.9,7.74
FCST_20240702_ODI_D9,2024-07-02,2024-07-11,Odisha,East,20.9517,85.0985,9,8.1,27.7,40.1,994.7,97.9,8.4,13.67,0.0,38.5,15.05
FCST_20240702_ODI_D10,2024-07-02,2024-07-12,Odisha,East,20.9517,85.0985,10,190.2,28.5,43.9,989.6,91.9,175.4,76.17,38.3,343.0,51.17
FCST_20240702_ASS_D1,2024-07-02,2024-07-03,Assam,Northeast,26.2006,92.9376,1,85.7,26.7,42.0,991.7,97.1,85.8,1.5,83.1,89.1,37.84
FCST_20240702_ASS_D2,2024-07-02,2024-07-04,Assam,Northeast,26.2006,92.9376,2,48.0,26.6,41.0,990.6,97.5,49.6,3.0,44.2,56.2,18.04
FCST_20240702_ASS_D3,2024-07-02,2024-07-05,Assam,Northeast,26.2006,92.9376,3,10.5,27.7,41.0,991.0,96.5,-2.1,31.1,0.0,66.3,11.19
FCST_20240702_ASS_D4,2024-07-02,2024-07-06,Assam,Northeast,26.2006,92.9376,4,14.3,27.0,41.8,989.1,98.2,11.8,5.29,2.3,23.4,2.91
FCST_20240702_ASS_D5,2024-07-02,2024-07-07,Assam,Northeast,26.2006,92.9376,5,0.0,27.7,41.0,990.4,96.0,1.2,5.6,0.0,13.5,12.97
FCST_20240702_ASS_D6,2024-07-02,2024-07-08,Assam,Northeast,26.2006,92.9376,6,22.1,27.3,40.0,991.4,99.0,22.1,7.1,9.3,37.7,8.56
FCST_20240702_ASS_D7,2024-07-02,2024-07-09,Assam,Northeast,26.2006,92.9376,7,0.0,28.0,41.8,988.8,97.1,1.7,8.25,0.0,19.9,11.92
FCST_20240702_ASS_D8,2024-07-02,2024-07-10,Assam,Northeast,26.2006,92.9376,8,28.6,28.6,40.6,990.1,99.0,25.6,31.74,0.0,95.4,11.19
FCST_20240702_ASS_D9,2024-07-02,2024-07-11,Assam,Northeast,26.2006,92.9376,9,0.0,27.9,42.2,993.3,99.0,-6.5,11.01,0.0,17.7,1.38
FCST_20240702_ASS_D10,2024-07-02,2024-07-12,Assam,Northeast,26.2006,92.9376,10,99.0,27.2,40.0,989.5,94.5,95.6,23.71,52.9,147.8,22.73
FCST_20240702_PUN_D1,2024-07-02,2024-07-03,Punjab,North,31.1471,75.3412,1,44.0,27.3,41.6,991.2,98.0,45.0,2.37,40.7,50.2,15.96
FCST_20240702_PUN_D2,2024-07-02,2024-07-04,Punjab,North,31.1471,75.3412,2,0.0,26.5,41.7,991.0,97.3,-0.0,1.95,0.0,4.3,7.14
FCST_20240702_PUN_D3,2024-07-02,2024-07-05,Punjab,North,31.1471,75.3412,3,4.1,26.2,42.8,989.7,99.0,5.4,3.25,0.0,12.6,3.84
FCST_20240702_PUN_D4,2024-07-02,2024-07-06,Punjab,North,31.1471,75.3412,4,0.0,27.4,40.5,991.4,97.4,-2.0,5.07,0.0,9.2,10.68
FCST_20240702_PUN_D5,2024-07-02,2024-07-07,Punjab,North,31.1471,75.3412,5,6.4,25.9,41.7,990.2,98.0,8.6,7.67,0.0,25.5,33.83
FCST_20240702_PUN_D6,2024-07-02,2024-07-08,Punjab,North,31.1471,75.3412,6,0.0,26.0,40.6,991.5,96.3,-8.5,48.56,0.0,98.3,8.17
FCST_20240702_PUN_D7,2024-07-02,2024-07-09,Punjab,North,31.1471,75.3412,7,15.8,27.5,45.0,991.2,95.3,20.3,10.08,2.2,42.5,29.29
FCST_20240702_PUN_D8,2024-07-02,2024-07-10,Punjab,North,31.1471,75.3412,8,30.3,27.1,41.0,992.1,99.0,27.8,10.53,8.8,51.0,19.32
FCST_20240702_PUN_D9,2024-07-02,2024-07-11,Punjab,North,31.1471,75.3412,9,15.2,28.3,41.7,989.9,99.0,12.4,11.05,0.0,36.7,29.27
FCST_20240702_PUN_D10,2024-07-02,2024-07-12,Punjab,North,31.1471,75.3412,10,0.0,28.4,40.1,991.5,94.4,-1.4,12.43,0.0,25.9,13.53
FCST_20240702_TAM_D1,2024-07-02,2024-07-03,Tamil Nadu,South,11.1271,78.6569,1,0.0,32.6,17.0,1003.5,62.4,0.3,1.5,0.0,3.6,1.28
FCST_20240702_TAM_D2,2024-07-02,2024-07-04,Tamil Nadu,South,11.1271,78.6569,2,0.0,33.2,18.3,1002.9,66.5,-0.4,2.6,0.0,5.3,2.11
FCST_20240702_TAM_D3,2024-07-02,2024-07-05,Tamil Nadu,South,11.1271,78.6569,3,5.8,31.5,18.5,1004.2,68.2,4.9,3.15,0.0,11.8,6.68
FCST_20240702_TAM_D4,2024-07-02,2024-07-06,Tamil Nadu,South,11.1271,78.6569,4,14.7,31.0,18.7,1003.5,64.6,14.7,5.13,5.5,26.0,10.1
FCST_20240702_TAM_D5,2024-07-02,2024-07-07,Tamil Nadu,South,11.1271,78.6569,5,0.0,31.6,18.3,1005.0,64.2,0.4,5.6,0.0,12.7,4.57
FCST_20240702_TAM_D6,2024-07-02,2024-07-08,Tamil Nadu,South,11.1271,78.6569,6,9.5,31.6,16.2,1003.8,61.1,7.8,7.59,0.0,24.5,5.63
FCST_20240702_TAM_D7,2024-07-02,2024-07-09,Tamil Nadu,South,11.1271,78.6569,7,0.0,31.7,15.5,1002.5,67.3,2.8,11.29,0.0,27.6,9.44
FCST_20240702_TAM_D8,2024-07-02,2024-07-10,Tamil Nadu,South,11.1271,78.6569,8,0.0,31.3,14.5,1003.0,57.7,0.9,9.62,0.0,22.1,23.74
FCST_20240702_TAM_D9,2024-07-02,2024-07-11,Tamil Nadu,South,11.1271,78.6569,9,0.0,30.7,20.4,1003.0,61.3,-1.7,11.01,0.0,22.5,14.49
FCST_20240702_TAM_D10,2024-07-02,2024-07-12,Tamil Nadu,South,11.1271,78.6569,10,0.0,32.4,16.5,1006.3,61.9,0.7,18.79,0.0,42.0,28.24
FCST_20240702_AND_D1,2024-07-02,2024-07-03,Andhra Pradesh,South-East,15.9129,79.74,1,0.0,27.3,40.6,992.0,99.0,0.0,1.5,0.0,3.3,5.92
FCST_20240702_AND_D2,2024-07-02,2024-07-04,Andhra Pradesh,South-East,15.9129,79.74,2,103.1,27.0,41.9,992.4,99.0,105.2,4.44,97.2,115.0,26.96
FCST_20240702_AND_D3,2024-07-02,2024-07-05,Andhra Pradesh,South-East,15.9129,79.74,3,121.1,27.4,42.9,992.1,99.0,118.4,14.72,91.9,150.8,13.29
FCST_20240702_AND_D4,2024-07-02,2024-07-06,Andhra Pradesh,South-East,15.9129,79.74,4,22.5,28.4,41.7,991.2,99.0,14.6,30.6,0.0,81.9,5.79
FCST_20240702_AND_D5,2024-07-02,2024-07-07,Andhra Pradesh,South-East,15.9129,79.74,5,0.0,28.7,44.4,989.7,97.4,2.2,7.11,0.0,17.8,9.68
FCST_20240702_AND_D6,2024-07-02,2024-07-08,Andhra Pradesh,South-East,15.9129,79.74,6,0.0,26.4,39.3,991.3,95.9,-2.9,8.74,0.0,16.3,11.94
FCST_20240702_AND_D7,2024-07-02,2024-07-09,Andhra Pradesh,South-East,15.9129,79.74,7,201.2,30.3,43.1,990.1,90.9,220.2,56.43,118.6,344.3,216.46
FCST_20240702_AND_D8,2024-07-02,2024-07-10,Andhra Pradesh,South-East,15.9129,79.74,8,0.0,26.1,43.0,991.3,99.0,-3.3,9.62,0.0,17.9,17.6
FCST_20240702_AND_D9,2024-07-02,2024-07-11,Andhra Pradesh,South-East,15.9129,79.74,9,0.0,26.6,42.2,991.4,98.5,6.3,13.12,0.0,35.2,10.49
FCST_20240702_AND_D10,2024-07-02,2024-07-12,Andhra Pradesh,South-East,15.9129,79.74,10,99.9,26.3,36.9,988.4,97.1,101.6,13.35,77.6,131.0,16.62
FCST_20240702_WES_D1,2024-07-02,2024-07-03,West Bengal,East,22.9868,87.855,1,0.0,26.9,43.1,990.6,97.8,0.5,1.5,0.0,3.8,1.95
FCST_20240702_WES_D2,2024-07-02,2024-07-04,West Bengal,East,22.9868,87.855,2,45.5,26.5,40.3,991.4,97.1,45.4,2.22,41.4,50.3,32.31
FCST_20240702_WES_D3,2024-07-02,2024-07-05,West Bengal,East,22.9868,87.855,3,104.5,26.9,41.4,990.8,96.1,107.1,6.72,95.0,121.9,15.82
FCST_20240702_WES_D4,2024-07-02,2024-07-06,West Bengal,East,22.9868,87.855,4,0.0,27.4,40.0,990.9,99.0,0.3,4.33,0.0,9.8,15.24
FCST_20240702_WES_D5,2024-07-02,2024-07-07,West Bengal,East,22.9868,87.855,5,0.0,26.7,40.7,993.7,99.0,-1.4,5.79,0.0,11.3,2.62
FCST_20240702_WES_D6,2024-07-02,2024-07-08,West Bengal,East,22.9868,87.855,6,129.6,26.6,43.5,992.0,97.5,129.6,8.55,114.2,148.4,53.91
FCST_20240702_WES_D7,2024-07-02,2024-07-09,West Bengal,East,22.9868,87.855,7,0.0,27.4,41.8,990.5,99.0,2.4,9.99,0.0,24.4,6.95
FCST_20240702_WES_D8,2024-07-02,2024-07-10,West Bengal,East,22.9868,87.855,8,105.4,27.1,41.8,992.0,99.0,102.6,19.33,67.8,145.1,14.48
FCST_20240702_WES_D9,2024-07-02,2024-07-11,West Bengal,East,22.9868,87.855,9,5.3,27.2,44.6,991.3,99.0,9.1,12.49,0.0,36.6,2.11
FCST_20240702_WES_D10,2024-07-02,2024-07-12,West Bengal,East,22.9868,87.855,10,24.0,26.3,45.9,989.6,99.0,8.8,61.21,0.0,143.5,22.32
FCST_20240702_MAD_D1,2024-07-02,2024-07-03,Madhya Pradesh,Central,22.9734,78.6569,1,9.1,27.2,40.8,990.8,98.0,9.1,1.5,6.4,12.4,2.63
FCST_20240702_MAD_D2,2024-07-02,2024-07-04,Madhya Pradesh,Central,22.9734,78.6569,2,187.7,27.0,41.1,991.0,94.8,186.5,15.79,158.1,221.2,97.38
FCST_20240702_MAD_D3,2024-07-02,2024-07-05,Madhya Pradesh,Central,22.9734,78.6569,3,21.2,26.4,39.4,991.4,97.3,21.0,5.51,11.1,33.1,11.83
FCST_20240702_MAD_D4,2024-07-02,2024-07-06,Madhya Pradesh,Central,22.9734,78.6569,4,159.9,24.4,43.0,989.2,97.9,159.0,26.17,111.9,216.6,27.75
FCST_20240702_MAD_D5,2024-07-02,2024-07-07,Madhya Pradesh,Central,22.9734,78.6569,5,6.7,27.9,43.2,989.0,99.0,10.8,9.13,0.0,30.9,11.53
FCST_20240702_MAD_D6,2024-07-02,2024-07-08,Madhya Pradesh,Central,22.9734,78.6569,6,0.0,26.5,43.4,991.4,94.8,-0.2,10.06,0.0,21.9,16.78
FCST_20240702_MAD_D7,2024-07-02,2024-07-09,Madhya Pradesh,Central,22.9734,78.6569,7,153.5,26.9,36.7,991.4,94.9,152.3,16.23,123.1,188.0,30.68
FCST_20240702_MAD_D8,2024-07-02,2024-07-10,Madhya Pradesh,Central,22.9734,78.6569,8,301.5,26.9,38.3,990.6,97.4,305.1,25.14,259.8,360.4,124.81
FCST_20240702_MAD_D9,2024-07-02,2024-07-11,Madhya Pradesh,Central,22.9734,78.6569,9,49.7,26.9,39.3,988.8,94.9,46.9,13.19,23.2,75.9,48.35
FCST_20240702_MAD_D10,2024-07-02,2024-07-12,Madhya Pradesh,Central,22.9734,78.6569,10,161.0,24.9,41.6,989.6,96.2,163.1,15.84,134.6,197.9,22.02
FCST_20240702_UTT_D1,2024-07-02,2024-07-03,Uttar Pradesh,North,26.8467,80.9462,1,24.8,27.3,42.0,990.3,98.7,25.1,5.69,14.9,37.6,9.61
FCST_20240702_UTT_D2,2024-07-02,2024-07-04,Uttar Pradesh,North,26.8467,80.9462,2,43.7,26.1,42.4,991.5,96.2,44.9,6.41,33.4,59.0,14.1
FCST_20240702_UTT_D3,2024-07-02,2024-07-05,Uttar Pradesh,North,26.8467,80.9462,3,30.0,26.3,41.4,990.0,99.0,29.6,3.18,23.9,36.6,32.65
FCST_20240702_UTT_D4,2024-07-02,2024-07-06,Uttar Pradesh,North,26.8467,80.9462,4,91.6,26.3,42.1,990.4,98.8,80.8,38.06,12.3,164.5,62.37
FCST_20240702_UTT_D5,2024-07-02,2024-07-07,Uttar Pradesh,North,26.8467,80.9462,5,43.0,27.2,39.6,993.2,95.2,43.9,6.88,31.5,59.0,24.56
FCST_20240702_UTT_D6,2024-07-02,2024-07-08,Uttar Pradesh,North,26.8467,80.9462,6,22.5,26.7,39.5,993.4,98.2,22.2,12.78,0.0,50.3,28.45
FCST_20240702_UTT_D7,2024-07-02,2024-07-09,Uttar Pradesh,North,26.8467,80.9462,7,18.3,25.3,40.7,992.1,99.0,15.3,12.89,0.0,43.7,4.68
FCST_20240702_UTT_D8,2024-07-02,2024-07-10,Uttar Pradesh,North,26.8467,80.9462,8,0.0,26.4,42.8,992.0,99.0,-1.6,9.62,0.0,19.6,7.55
FCST_20240702_UTT_D9,2024-07-02,2024-07-11,Uttar Pradesh,North,26.8467,80.9462,9,2.4,24.4,42.7,991.9,96.5,5.5,13.33,0.0,34.8,33.83
FCST_20240702_UTT_D10,2024-07-02,2024-07-12,Uttar Pradesh,North,26.8467,80.9462,10,7.8,27.6,45.4,990.7,99.0,13.5,18.29,0.0,53.7,29.45
FCST_20240702_KAR_D1,2024-07-02,2024-07-03,Karnataka,South,15.3173,75.7139,1,121.2,27.8,42.5,991.5,98.5,119.9,4.66,111.5,130.2,15.37
FCST_20240702_KAR_D2,2024-07-02,2024-07-04,Karnataka,South,15.3173,75.7139,2,112.0,26.7,42.9,990.1,96.8,111.0,2.52,106.5,116.5,8.45
FCST_20240702_KAR_D3,2024-07-02,2024-07-05,Karnataka,South,15.3173,75.7139,3,18.2,26.9,42.0,991.4,97.1,17.8,5.23,8.4,29.3,6.86
FCST_20240702_KAR_D4,2024-07-02,2024-07-06,Karnataka,South,15.3173,75.7139,4,11.5,27.0,41.1,993.0,95.5,9.3,6.67,0.0,24.0,5.81
FCST_20240702_KAR_D5,2024-07-02,2024-07-07,Karnataka,South,15.3173,75.7139,5,13.0,25.7,39.8,989.4,97.5,12.6,7.77,0.0,29.7,26.72
FCST_20240702_KAR_D6,2024-07-02,2024-07-08,Karnataka,South,15.3173,75.7139,6,117.6,27.3,40.4,989.5,99.0,115.8,11.09,95.8,140.2,69.04
FCST_20240702_KAR_D7,2024-07-02,2024-07-09,Karnataka,South,15.3173,75.7139,7,86.8,26.5,40.1,991.2,99.0,89.3,17.87,57.1,128.6,38.23
FCST_20240702_KAR_D8,2024-07-02,2024-07-10,Karnataka,South,15.3173,75.7139,8,0.0,26.0,40.9,989.9,99.0,-0.2,9.62,0.0,21.0,12.47
FCST_20240702_KAR_D9,2024-07-02,2024-07-11,Karnataka,South,15.3173,75.7139,9,0.0,27.1,44.6,990.5,93.9,-2.2,11.01,0.0,22.0,4.39
FCST_20240702_KAR_D10,2024-07-02,2024-07-12,Karnataka,South,15.3173,75.7139,10,208.0,25.4,40.7,990.9,98.5,210.0,17.12,179.2,247.7,185.05
FCST_20240702_HIM_D1,2024-07-02,2024-07-03,Himachal Pradesh,North-Himalayan,31.1048,77.1734,1,5.0,26.8,40.9,990.9,99.0,4.9,3.22,0.0,12.0,2.79
FCST_20240702_HIM_D2,2024-07-02,2024-07-04,Himachal Pradesh,North-Himalayan,31.1048,77.1734,2,29.4,27.2,40.3,992.7,99.0,35.0,9.93,17.1,56.8,7.78
FCST_20240702_HIM_D3,2024-07-02,2024-07-05,Himachal Pradesh,North-Himalayan,31.1048,77.1734,3,11.6,26.8,45.2,990.6,96.5,11.8,4.67,3.4,22.1,13.24
FCST_20240702_HIM_D4,2024-07-02,2024-07-06,Himachal Pradesh,North-Himalayan,31.1048,77.1734,4,135.2,26.3,41.3,991.3,96.8,131.8,16.6,101.9,168.3,30.32
FCST_20240702_HIM_D5,2024-07-02,2024-07-07,Himachal Pradesh,North-Himalayan,31.1048,77.1734,5,89.8,26.2,43.2,989.9,99.0,89.2,9.85,71.5,110.9,18.5
FCST_20240702_HIM_D6,2024-07-02,2024-07-08,Himachal Pradesh,North-Himalayan,31.1048,77.1734,6,116.1,27.1,45.0,992.0,97.1,112.3,9.41,95.4,133.0,11.58
FCST_20240702_HIM_D7,2024-07-02,2024-07-09,Himachal Pradesh,North-Himalayan,31.1048,77.1734,7,233.3,25.5,42.1,990.8,99.0,226.9,90.0,64.9,424.9,10.32
FCST_20240702_HIM_D8,2024-07-02,2024-07-10,Himachal Pradesh,North-Himalayan,31.1048,77.1734,8,69.7,27.2,39.9,992.3,99.0,59.5,41.49,0.0,150.8,23.77
FCST_20240702_HIM_D9,2024-07-02,2024-07-11,Himachal Pradesh,North-Himalayan,31.1048,77.1734,9,55.7,24.3,41.2,989.5,99.0,53.8,20.12,17.6,98.1,9.88
FCST_20240702_HIM_D10,2024-07-02,2024-07-12,Himachal Pradesh,North-Himalayan,31.1048,77.1734,10,0.0,28.3,42.6,990.8,99.0,1.8,15.54,0.0,36.0,19.79
FCST_20240702_BIH_D1,2024-07-02,2024-07-03,Bihar,East,25.0961,85.3131,1,23.1,27.3,42.2,990.5,98.7,31.2,34.1,0.0,106.2,21.0
FCST_20240702_BIH_D2,2024-07-02,2024-07-04,Bihar,East,25.0961,85.3131,2,3.6,26.6,41.5,991.0,99.0,3.8,3.27,0.0,11.0,7.63
FCST_20240702_BIH_D3,2024-07-02,2024-07-05,Bihar,East,25.0961,85.3131,3,73.9,27.6,41.1,990.8,97.0,70.6,9.2,54.0,90.8,4.21
FCST_20240702_BIH_D4,2024-07-02,2024-07-06,Bihar,East,25.0961,85.3131,4,51.7,28.7,42.4,992.4,99.0,50.5,9.02,34.3,70.3,22.23
FCST_20240702_BIH_D5,2024-07-02,2024-07-07,Bihar,East,25.0961,85.3131,5,25.3,26.7,41.3,992.8,98.5,26.0,13.22,2.2,55.1,26.2
FCST_20240702_BIH_D6,2024-07-02,2024-07-08,Bihar,East,25.0961,85.3131,6,0.0,27.9,40.2,991.9,99.0,1.3,6.91,0.0,16.5,3.48
FCST_20240702_BIH_D7,2024-07-02,2024-07-09,Bihar,East,25.0961,85.3131,7,7.1,28.2,42.4,991.4,99.0,-12.3,48.36,0.0,94.1,5.99
FCST_20240702_BIH_D8,2024-07-02,2024-07-10,Bihar,East,25.0961,85.3131,8,33.3,27.0,43.4,994.0,99.0,32.4,10.02,14.4,54.4,41.6
FCST_20240702_BIH_D9,2024-07-02,2024-07-11,Bihar,East,25.0961,85.3131,9,34.1,27.5,39.2,989.0,98.4,36.2,11.8,15.0,62.2,60.91
FCST_20240702_BIH_D10,2024-07-02,2024-07-12,Bihar,East,25.0961,85.3131,10,146.2,26.4,42.5,989.0,99.0,174.3,57.26,71.2,300.3,25.93
FCST_20240703_GUJ_D1,2024-07-03,2024-07-04,Gujarat,West,22.2587,71.1924,1,36.6,27.6,41.0,991.5,99.0,37.1,1.62,34.2,40.7,8.22
FCST_20240703_GUJ_D2,2024-07-03,2024-07-05,Gujarat,West,22.2587,71.1924,2,18.7,27.7,42.2,991.5,97.0,18.6,2.96,13.3,25.1,17.86
FCST_20240703_GUJ_D3,2024-07-03,2024-07-06,Gujarat,West,22.2587,71.1924,3,0.0,26.2,43.4,992.3,97.7,-0.9,3.15,0.0,6.0,3.45
FCST_20240703_GUJ_D4,2024-07-03,2024-07-07,Gujarat,West,22.2587,71.1924,4,21.4,26.8,41.1,992.0,98.2,20.6,10.96,0.9,44.7,7.72
FCST_20240703_GUJ_D5,2024-07-03,2024-07-08,Gujarat,West,22.2587,71.1924,5,0.0,26.7,41.7,991.2,97.5,2.4,5.6,0.0,14.7,7.52
FCST_20240703_GUJ_D6,2024-07-03,2024-07-09,Gujarat,West,22.2587,71.1924,6,3.8,27.0,42.2,991.8,97.5,5.0,8.72,0.0,24.2,5.95
FCST_20240703_GUJ_D7,2024-07-03,2024-07-10,Gujarat,West,22.2587,71.1924,7,20.8,28.2,40.5,992.3,96.8,22.4,8.5,7.1,41.1,20.47
FCST_20240703_GUJ_D8,2024-07-03,2024-07-11,Gujarat,West,22.2587,71.1924,8,0.0,26.9,46.8,990.1,99.0,-3.1,9.62,0.0,18.1,19.23
FCST_20240703_GUJ_D9,2024-07-03,2024-07-12,Gujarat,West,22.2587,71.1924,9,70.4,26.6,40.6,990.5,94.0,71.6,29.57,18.4,136.7,24.68
FCST_20240703_GUJ_D10,2024-07-03,2024-07-13,Gujarat,West,22.2587,71.1924,10,0.0,24.9,43.9,995.7,99.0,0.7,12.43,0.0,28.0,13.82
FCST_20240703_MAH_D1,2024-07-03,2024-07-04,Maharashtra,West-Central,19.7515,75.7139,1,46.6,26.6,42.5,991.3,99.0,46.4,1.87,43.0,50.5,3.92
FCST_20240703_MAH_D2,2024-07-03,2024-07-05,Maharashtra,West-Central,19.7515,75.7139,2,21.3,26.9,42.1,990.2,95.9,24.2,7.44,10.8,40.6,4.76
FCST_20240703_MAH_D3,2024-07-03,2024-07-06,Maharashtra,West-Central,19.7515,75.7139,3,86.6,27.2,39.9,989.3,94.8,85.4,8.58,70.0,104.3,22.14
FCST_20240703_MAH_D4,2024-07-03,2024-07-07,Maharashtra,West-Central,19.7515,75.7139,4,12.6,27.5,40.7,992.1,96.0,11.3,7.96,0.0,28.8,1.84
FCST_20240703_MAH_D5,2024-07-03,2024-07-08,Maharashtra,West-Central,19.7515,75.7139,5,50.2,27.4,43.3,991.2,96.5,48.3,8.04,33.8,66.0,64.83
FCST_20240703_MAH_D6,2024-07-03,2024-07-09,Maharashtra,West-Central,19.7515,75.7139,6,86.1,27.6,41.7,988.9,99.0,110.4,45.0,29.4,209.4,69.16
FCST_20240703_MAH_D7,2024-07-03,2024-07-10,Maharashtra,West-Central,19.7515,75.7139,7,11.7,26.8,42.7,993.6,98.4,10.1,9.82,0.0,31.7,4.78
FCST_20240703_MAH_D8,2024-07-03,2024-07-11,Maharashtra,West-Central,19.7515,75.7139,8,150.6,27.7,43.2,992.5,94.9,150.2,15.76,121.8,184.9,78.13
FCST_20240703_MAH_D9,2024-07-03,2024-07-12,Maharashtra,West-Central,19.7515,75.7139,9,21.1,26.2,44.8,989.2,99.0,49.9,70.61,0.0,205.2,13.53
FCST_20240703_MAH_D10,2024-07-03,2024-07-13,Maharashtra,West-Central,19.7515,75.7139,10,34.7,27.5,45.2,992.8,97.2,36.6,16.02,7.8,71.8,15.55
FCST_20240703_KER_D1,2024-07-03,2024-07-04,Kerala,South,10.8505,76.2711,1,82.2,26.6,41.1,991.1,97.2,81.5,4.54,73.3,91.5,9.19
FCST_20240703_KER_D2,2024-07-03,2024-07-05,Kerala,South,10.8505,76.2711,2,55.7,27.5,41.0,991.7,98.8,58.9,5.82,48.4,71.7,19.17
FCST_20240703_KER_D3,2024-07-03,2024-07-06,Kerala,South,10.8505,76.2711,3,325.1,28.6,40.2,991.7,96.7,326.0,24.96,281.1,380.9,48.79
FCST_20240703_KER_D4,2024-07-03,2024-07-07,Kerala,South,10.8505,76.2711,4,301.4,27.0,41.3,989.8,97.6,322.7,49.24,234.1,431.0,93.7
FCST_20240703_KER_D5,2024-07-03,2024-07-08,Kerala,South,10.8505,76.2711,5,0.0,27.3,42.2,991.8,93.5,-10.0,36.99,0.0,71.4,11.29
FCST_20240703_KER_D6,2024-07-03,2024-07-09,Kerala,South,10.8505,76.2711,6,0.0,28.6,37.1,991.1,95.7,0.5,6.91,0.0,15.7,10.61
FCST_20240703_KER_D7,2024-07-03,2024-07-10,Kerala,South,10.8505,76.2711,7,17.1,24.6,42.0,989.5,96.7,22.9,12.1,1.1,49.5,6.06
FCST_20240703_KER_D8,2024-07-03,2024-07-11,Kerala,South,10.8505,76.2711,8,53.3,26.8,43.6,990.5,99.0,46.9,26.05,0.0,104.2,11.13
FCST_20240703_KER_D9,2024-07-03,2024-07-12,Kerala,South,10.8505,76.2711,9,51.4,27.9,39.6,991.1,99.0,48.2,11.2,28.0,72.8,51.49
FCST_20240703_KER_D10,2024-07-03,2024-07-13,Kerala,South,10.8505,76.2711,10,0.0,26.5,43.4,993.0,87.4,2.9,12.43,0.0,30.2,22.74
FCST_20240703_RAJ_D1,2024-07-03,2024-07-04,Rajasthan,Northwest,27.0238,74.2179,1,0.0,27.2,43.2,990.4,97.6,0.5,1.97,0.0,4.8,0.1
FCST_20240703_RAJ_D2,2024-07-03,2024-07-05,Rajasthan,Northwest,27.0238,74.2179,2,1.9,27.2,40.1,990.6,99.0,1.6,3.04,0.0,8.3,1.59
FCST_20240703_RAJ_D3,2024-07-03,2024-07-06,Rajasthan,Northwest,27.0238,74.2179,3,11.8,26.4,39.4,990.4,96.9,2.5,39.53,0.0,89.5,19.8
FCST_20240703_RAJ_D4,2024-07-03,2024-07-07,Rajasthan,Northwest,27.0238,74.2179,4,20.5,28.0,41.6,992.0,97.3,37.1,44.28,0.0,134.5,15.0
FCST_20240703_RAJ_D5,2024-07-03,2024-07-08,Rajasthan,Northwest,27.0238,74.2179,5,31.4,27.0,40.0,991.1,98.2,32.0,11.1,12.0,56.4,55.18
